epoch,train_accuracy,test_accuracy,train_loss,test_loss,learning_rate
81,79.064,93.14,1.1496048481941223,0.5428089980125427,0.008645971286271922
82,79.586,93.15,1.1440256909561157,0.5829637594223023,0.007783603724899264
83,78.628,92.87,1.153870508995056,0.5562613687515259,0.006962898649802819
84,79.758,93.61,1.1352708912467957,0.5454230592727661,0.0061846659978068265
85,78.212,93.5,1.168713844680786,0.5292389290809631,0.005449673790581615
86,79.436,93.8,1.138532408733368,0.5397289768218995,0.004758647376699036
87,80.778,94.11,1.1034951713943482,0.49485165162086486,0.004112268715800957
88,80.636,94.48,1.1137628296279907,0.5001471895694732,0.003511175705587435
89,81.26,94.38,1.1034096539306641,0.5319059062004089,0.0029559615522887295
90,81.89,94.13,1.0836655286026,0.5028881577491761,0.0024471741852423253
91,83.032,94.56,1.069276928691864,0.509694837474823,0.0019853157161528537
92,81.452,94.54,1.0864209692764282,0.5499418334007263,0.0015708419435684529
93,81.248,94.71,1.094092653388977,0.4731972435951233,0.0012041619030626347
94,81.17,94.78,1.0849889608001708,0.5033415271759033,0.0008856374635655646
95,82.884,94.82,1.065439098854065,0.48632604722976686,0.0006155829702431174
96,81.196,94.98,1.0855582387924194,0.5368647812843322,0.00039426493427611206
97,81.884,94.94,1.0511130229949952,0.5196375461578369,0.00022190176984600036
98,82.99,94.98,1.0691926690673828,0.5054767101287841,9.866357858642213e-05
99,82.82,95.03,1.0560585205459594,0.49037096672058106,2.4671981713420017e-05
100,79.57,94.93,1.0930083969497681,0.5124445538520813,0.0
